,date,hour,source,target
12000,2004-05-06,10,646,753
12001,2004-05-06,10,532,536
12002,2004-05-06,10,788,728
12003,2004-05-06,10,758,646
12004,2004-05-06,10,652,642
12005,2004-05-06,10,250,502
12006,2004-05-06,10,642,711
12007,2004-05-06,10,681,788
12008,2004-05-06,10,642,652
12009,2004-05-06,10,761,482
12010,2004-05-06,10,761,482
12011,2004-05-06,10,642,784
12012,2004-05-06,10,482,761
12013,2004-05-06,10,783,542
12014,2004-05-06,10,502,250
12015,2004-05-06,10,753,646
12016,2004-05-06,10,733,626
12017,2004-05-06,10,761,482
12018,2004-05-06,10,711,479
12019,2004-05-06,10,479,659
12020,2004-05-06,10,588,263
12021,2004-05-06,10,758,646
12022,2004-05-06,10,482,761
12023,2004-05-06,10,711,642
12024,2004-05-06,10,646,753
12025,2004-05-06,10,523,791
12026,2004-05-06,10,479,711
12027,2004-05-06,10,646,758
12028,2004-05-06,10,250,502
12029,2004-05-06,10,753,646
12030,2004-05-06,10,522,598
12031,2004-05-06,10,599,534
12032,2004-05-06,10,642,711
12033,2004-05-06,10,758,646
12034,2004-05-06,10,733,784
12035,2004-05-06,10,686,782
12036,2004-05-06,10,502,250
12037,2004-05-06,10,532,364
12038,2004-05-06,10,646,753
12039,2004-05-06,10,711,642
12040,2004-05-06,10,9,788
12041,2004-05-06,10,753,646
12042,2004-05-06,10,479,788
12043,2004-05-06,10,642,711
12044,2004-05-06,10,212,741
12045,2004-05-06,10,325,523
12046,2004-05-06,10,250,407
12047,2004-05-06,10,646,758
12048,2004-05-06,10,9,753
12049,2004-05-06,10,733,128
12050,2004-05-06,10,646,753
12051,2004-05-06,10,250,502
12052,2004-05-06,10,761,482
12053,2004-05-06,10,638,646
12054,2004-05-06,10,425,407
12055,2004-05-06,10,733,407
12056,2004-05-06,10,9,142
12057,2004-05-06,10,502,250
12058,2004-05-06,10,259,532
12059,2004-05-06,10,758,646
12060,2004-05-06,10,758,646
12061,2004-05-06,10,733,783
12062,2004-05-06,10,9,142
12063,2004-05-06,10,479,432
12064,2004-05-06,10,733,101
12065,2004-05-06,10,646,758
12066,2004-05-06,10,733,101
12067,2004-05-06,10,733,502
12068,2004-05-06,10,711,642
12069,2004-05-06,10,53,642
12070,2004-05-06,10,250,502
12071,2004-05-06,10,733,783
12072,2004-05-06,10,460,289
12073,2004-05-06,10,502,250
12074,2004-05-06,10,733,783
12075,2004-05-06,10,758,646
12076,2004-05-06,10,542,460
12077,2004-05-06,10,479,711
12078,2004-05-06,10,642,711
12079,2004-05-06,10,250,502
12080,2004-05-06,10,733,616
12081,2004-05-06,10,733,128
12082,2004-05-06,10,542,548
12083,2004-05-06,10,502,250
12084,2004-05-06,10,733,460
12085,2004-05-06,10,548,542
12086,2004-05-06,10,53,642
12087,2004-05-06,10,788,681
12088,2004-05-06,10,542,548
12089,2004-05-06,10,38,460
12090,2004-05-06,10,542,325
12091,2004-05-06,10,250,502
12092,2004-05-06,10,726,638
12093,2004-05-06,10,38,783
12094,2004-05-06,10,788,479
12095,2004-05-06,10,263,308
12096,2004-05-06,10,437,625
12097,2004-05-06,10,479,788
12098,2004-05-06,10,733,437
12099,2004-05-06,10,758,646
12100,2004-05-06,10,542,97
12101,2004-05-06,10,681,788
12102,2004-05-06,10,548,542
12103,2004-05-06,10,542,548
12104,2004-05-06,10,646,758
12105,2004-05-06,10,711,479
12106,2004-05-06,10,308,263
12107,2004-05-06,10,711,642
12108,2004-05-06,10,479,711
12109,2004-05-06,10,548,542
12110,2004-05-06,10,788,479
12111,2004-05-06,10,646,758
12112,2004-05-06,10,642,711
12113,2004-05-06,10,638,646
12114,2004-05-06,10,334,437
12115,2004-05-06,10,711,479
12116,2004-05-06,10,689,626
12117,2004-05-06,10,793,405
12118,2004-05-06,10,689,474
12119,2004-05-06,10,562,762
12120,2004-05-06,10,687,128
12121,2004-05-06,10,687,97
12122,2004-05-06,10,562,590
12123,2004-05-06,10,263,308
12124,2004-05-06,10,439,212
12125,2004-05-06,10,368,401
12126,2004-05-06,10,687,616
12127,2004-05-06,10,681,788
12128,2004-05-06,10,498,495
12129,2004-05-06,10,793,353
12130,2004-05-06,10,687,41
12131,2004-05-06,10,687,263
12132,2004-05-06,10,687,283
12133,2004-05-06,10,181,495
12134,2004-05-06,10,325,542
12135,2004-05-06,10,687,480
12136,2004-05-06,11,782,483
12137,2004-05-06,11,321,299
12138,2004-05-06,11,263,687
12139,2004-05-06,11,194,99
12140,2004-05-06,11,321,595
12141,2004-05-06,11,128,542
12142,2004-05-06,11,321,595
12143,2004-05-06,11,128,687
12144,2004-05-06,11,542,128
12145,2004-05-06,11,754,583
12146,2004-05-06,11,583,754
12147,2004-05-06,11,321,626
12148,2004-05-06,11,321,616
12149,2004-05-06,11,475,642
12150,2004-05-06,11,683,48
12151,2004-05-06,11,128,542
12152,2004-05-06,11,321,783
12153,2004-05-06,11,721,642
12154,2004-05-06,11,542,128
12155,2004-05-06,11,48,683
12156,2004-05-06,11,321,754
12157,2004-05-06,11,321,721
12158,2004-05-06,11,721,400
12159,2004-05-06,11,321,242
12160,2004-05-06,11,721,321
12161,2004-05-06,11,754,321
12162,2004-05-06,11,321,721
12163,2004-05-06,11,242,321
12164,2004-05-06,11,128,542
12165,2004-05-06,11,590,626
12166,2004-05-06,11,321,754
12167,2004-05-06,11,721,782
12168,2004-05-06,11,321,242
12169,2004-05-06,11,721,321
12170,2004-05-06,11,754,321
12171,2004-05-06,11,321,721
12172,2004-05-06,11,236,128
12173,2004-05-06,11,321,754
12174,2004-05-06,11,607,728
12175,2004-05-06,11,321,607
12176,2004-05-06,11,212,48
12177,2004-05-06,11,542,128
12178,2004-05-06,11,48,212
12179,2004-05-06,11,616,623
12180,2004-05-06,11,625,437
12181,2004-05-06,11,783,321
12182,2004-05-06,11,128,236
12183,2004-05-06,11,212,48
12184,2004-05-06,11,128,542
12185,2004-05-06,11,754,321
12186,2004-05-06,11,721,48
12187,2004-05-06,11,495,498
12188,2004-05-06,11,48,721
12189,2004-05-06,11,555,754
12190,2004-05-06,11,236,128
12191,2004-05-06,11,321,783
12192,2004-05-06,11,683,48
12193,2004-05-06,11,321,754
12194,2004-05-06,11,242,321
12195,2004-05-06,11,212,439
12196,2004-05-06,11,495,181
12197,2004-05-06,11,721,48
12198,2004-05-06,11,321,242
12199,2004-05-06,11,542,128
12200,2004-05-06,11,625,662
12201,2004-05-06,11,616,794
12202,2004-05-06,11,242,321
12203,2004-05-06,11,252,616
12204,2004-05-06,11,48,683
12205,2004-05-06,11,754,607
12206,2004-05-06,11,48,721
12207,2004-05-06,11,713,542
12208,2004-05-06,11,191,365
12209,2004-05-06,11,794,616
12210,2004-05-06,11,616,687
12211,2004-05-06,11,713,632
12212,2004-05-06,11,683,48
12213,2004-05-06,11,686,782
12214,2004-05-06,11,713,339
12215,2004-05-06,11,128,542
12216,2004-05-06,11,686,321
12217,2004-05-06,11,642,721
12218,2004-05-06,11,638,687
12219,2004-05-06,11,542,128
12220,2004-05-06,11,683,194
12221,2004-05-06,11,48,683
12222,2004-05-06,11,546,542
12223,2004-05-06,11,721,48
12224,2004-05-06,11,437,625
12225,2004-05-06,11,48,721
12226,2004-05-06,11,128,542
12227,2004-05-06,11,713,482
12228,2004-05-06,11,194,683
12229,2004-05-06,11,683,48
12230,2004-05-06,11,721,48
12231,2004-05-06,11,683,194
12232,2004-05-06,11,713,359
12233,2004-05-06,11,683,297
12234,2004-05-06,11,683,400
12235,2004-05-06,11,407,250
12236,2004-05-06,11,479,8
12237,2004-05-06,11,683,103
12238,2004-05-06,11,407,425
12239,2004-05-06,11,713,172
12240,2004-05-06,11,48,683
12241,2004-05-06,11,542,128
12242,2004-05-06,11,713,363
12243,2004-05-06,11,683,48
12244,2004-05-06,11,713,124
12245,2004-05-06,11,625,437
12246,2004-05-06,11,48,683
12247,2004-05-06,11,546,542
12248,2004-05-06,11,713,462
12249,2004-05-06,11,683,48
12250,2004-05-06,11,128,542
12251,2004-05-06,11,48,721
12252,2004-05-06,11,364,532
12253,2004-05-06,11,48,721
12254,2004-05-06,11,263,495
12255,2004-05-06,11,181,495
12256,2004-05-06,11,713,102
12257,2004-05-06,11,194,683
12258,2004-05-06,11,713,242
12259,2004-05-06,12,616,252
12260,2004-05-06,12,542,128
12261,2004-05-06,12,128,542
12262,2004-05-06,12,128,542
12263,2004-05-06,12,782,721
12264,2004-05-06,12,540,739
12265,2004-05-06,12,625,775
12266,2004-05-06,12,625,534
12267,2004-05-06,12,639,401
12268,2004-05-06,12,639,687
12269,2004-05-06,12,731,314
12270,2004-05-06,13,712,719
12271,2004-05-06,13,712,753
12272,2004-05-06,14,536,372
12273,2004-05-06,14,536,532
12274,2004-05-06,15,214,768
12275,2004-05-06,15,41,687
12276,2004-05-06,15,523,325
12277,2004-05-06,15,41,794
12278,2004-05-06,15,41,754
12279,2004-05-06,16,626,762
12280,2004-05-06,16,626,590
12281,2004-05-06,16,626,309
12282,2004-05-06,16,626,590
12283,2004-05-06,16,474,400
12284,2004-05-06,16,474,741
12285,2004-05-06,16,536,782
12286,2004-05-06,16,220,479
12287,2004-05-06,16,498,548
12288,2004-05-06,16,514,386
12289,2004-05-06,17,567,753
12290,2004-05-06,17,51,523
12291,2004-05-06,17,713,327
12292,2004-05-06,17,713,325
12293,2004-05-06,17,713,714
12294,2004-05-06,17,277,794
12295,2004-05-06,17,277,603
12296,2004-05-06,17,713,41
12297,2004-05-06,17,713,716
12298,2004-05-06,17,713,105
12299,2004-05-06,17,713,738
12300,2004-05-06,17,713,103
12301,2004-05-06,17,277,603
12302,2004-05-06,17,32,780
12303,2004-05-06,17,277,263
12304,2004-05-06,17,589,513
12305,2004-05-06,17,297,683
12306,2004-05-06,17,244,415
12307,2004-05-06,18,3,68
12308,2004-05-06,18,786,783
12309,2004-05-06,18,583,795
12310,2004-05-06,18,204,181
12311,2004-05-06,18,204,794
12312,2004-05-06,18,498,297
12313,2004-05-06,18,297,498
12314,2004-05-06,18,278,27
12315,2004-05-06,18,626,590
12316,2004-05-06,18,739,540
12317,2004-05-06,18,534,625
12318,2004-05-06,18,739,317
12319,2004-05-06,18,424,343
12320,2004-05-06,18,796,747
12321,2004-05-06,18,496,523
12322,2004-05-06,18,496,316
12323,2004-05-06,18,765,309
12324,2004-05-06,18,339,286
12325,2004-05-06,19,27,278
12326,2004-05-06,19,752,278
12327,2004-05-06,19,513,589
12328,2004-05-06,19,697,640
12329,2004-05-06,19,422,297
12330,2004-05-06,19,679,72
12331,2004-05-06,19,728,607
12332,2004-05-06,19,679,317
12333,2004-05-06,19,342,598
12334,2004-05-06,19,297,422
12335,2004-05-06,19,283,687
12336,2004-05-06,19,297,263
12337,2004-05-06,19,342,598
12338,2004-05-06,19,679,404
12339,2004-05-06,19,342,598
12340,2004-05-06,19,697,224
12341,2004-05-06,19,342,598
12342,2004-05-06,19,177,514
12343,2004-05-06,19,514,177
12344,2004-05-06,19,30,404
12345,2004-05-06,19,9,142
12346,2004-05-06,19,9,177
12347,2004-05-06,19,9,282
12348,2004-05-06,19,342,598
12349,2004-05-06,19,342,797
12350,2004-05-06,19,586,309
12351,2004-05-06,19,586,309
12352,2004-05-06,19,738,626
12353,2004-05-06,19,615,365
12354,2004-05-06,19,254,30
12355,2004-05-06,19,456,697
12356,2004-05-06,19,629,128
12357,2004-05-06,19,626,738
12358,2004-05-06,19,598,342
12359,2004-05-06,19,599,534
12360,2004-05-06,19,52,681
12361,2004-05-06,19,309,52
12362,2004-05-06,19,52,309
12363,2004-05-06,19,309,52
12364,2004-05-06,20,309,798
12365,2004-05-06,20,282,34
12366,2004-05-06,20,590,440
12367,2004-05-06,20,590,513
12368,2004-05-06,20,401,639
12369,2004-05-06,20,204,303
12370,2004-05-06,20,401,776
12371,2004-05-06,20,388,761
12372,2004-05-06,20,53,250
12373,2004-05-06,20,401,773
12374,2004-05-06,20,590,626
12375,2004-05-06,20,551,400
12376,2004-05-06,20,103,683
12377,2004-05-06,20,103,731
12378,2004-05-06,20,798,513
12379,2004-05-06,20,547,711
12380,2004-05-06,20,687,41
12381,2004-05-06,20,103,462
12382,2004-05-06,20,620,27
12383,2004-05-06,20,437,625
12384,2004-05-06,20,372,569
12385,2004-05-06,20,372,128
12386,2004-05-06,20,204,303
12387,2004-05-06,20,372,761
12388,2004-05-06,20,372,536
12389,2004-05-06,20,372,799
12390,2004-05-06,20,372,798
12391,2004-05-06,20,372,278
12392,2004-05-06,20,398,782
12393,2004-05-06,20,212,321
12394,2004-05-06,20,372,437
12395,2004-05-06,20,372,765
12396,2004-05-06,20,277,603
12397,2004-05-06,20,798,309
12398,2004-05-06,20,754,41
12399,2004-05-06,20,220,624
12400,2004-05-06,20,711,547
12401,2004-05-06,20,220,644
12402,2004-05-06,20,220,678
12403,2004-05-06,20,547,711
12404,2004-05-06,20,299,462
12405,2004-05-06,20,220,372
12406,2004-05-06,20,711,547
12407,2004-05-06,20,547,711
12408,2004-05-06,20,299,321
12409,2004-05-06,20,277,498
12410,2004-05-06,20,27,620
12411,2004-05-06,20,711,547
12412,2004-05-06,20,277,603
12413,2004-05-06,20,713,372
12414,2004-05-06,20,154,719
12415,2004-05-06,20,154,644
12416,2004-05-06,20,689,626
12417,2004-05-06,20,713,738
12418,2004-05-06,20,547,154
12419,2004-05-06,20,626,689
12420,2004-05-06,20,277,603
12421,2004-05-06,20,626,590
12422,2004-05-06,20,713,567
12423,2004-05-06,20,713,727
12424,2004-05-06,20,755,386
12425,2004-05-06,20,713,161
12426,2004-05-06,20,713,644
12427,2004-05-06,20,758,753
12428,2004-05-06,20,713,103
12429,2004-05-06,21,687,128
12430,2004-05-06,21,713,624
12431,2004-05-06,21,713,90
12432,2004-05-06,21,713,252
12433,2004-05-06,21,687,616
12434,2004-05-06,21,713,714
12435,2004-05-06,21,713,48
12436,2004-05-06,21,713,321
12437,2004-05-06,21,321,212
12438,2004-05-06,21,766,642
12439,2004-05-06,21,766,372
12440,2004-05-06,21,766,372
12441,2004-05-06,21,586,784
12442,2004-05-06,21,321,299
12443,2004-05-06,21,713,542
12444,2004-05-06,21,681,52
12445,2004-05-06,21,605,734
12446,2004-05-06,21,689,626
12447,2004-05-06,21,766,372
12448,2004-05-06,21,321,766
12449,2004-05-06,21,713,479
12450,2004-05-06,21,321,758
12451,2004-05-06,21,766,321
12452,2004-05-06,21,782,398
12453,2004-05-06,21,586,598
12454,2004-05-06,21,712,189
12455,2004-05-06,21,713,242
12456,2004-05-06,21,321,766
12457,2004-05-06,21,626,689
12458,2004-05-06,21,758,321
12459,2004-05-06,21,321,784
12460,2004-05-06,21,713,462
12461,2004-05-06,21,337,649
12462,2004-05-06,21,321,758
12463,2004-05-06,21,509,364
12464,2004-05-06,21,337,769
12465,2004-05-06,21,101,514
12466,2004-05-06,21,713,102
12467,2004-05-06,21,713,716
12468,2004-05-06,21,586,534
12469,2004-05-06,21,321,765
12470,2004-05-06,21,770,534
12471,2004-05-06,21,586,244
12472,2004-05-06,21,297,321
12473,2004-05-06,21,321,798
12474,2004-05-06,21,713,283
12475,2004-05-06,21,321,297
12476,2004-05-06,21,616,321
12477,2004-05-06,21,321,616
12478,2004-05-06,21,321,616
12479,2004-05-06,21,770,454
12480,2004-05-06,21,297,321
12481,2004-05-06,21,454,181
12482,2004-05-06,21,321,297
12483,2004-05-06,21,555,754
12484,2004-05-06,21,766,321
12485,2004-05-06,21,758,321
12486,2004-05-06,21,372,766
12487,2004-05-06,21,372,766
12488,2004-05-06,21,372,766
12489,2004-05-06,21,321,766
12490,2004-05-06,21,766,372
12491,2004-05-06,21,321,758
12492,2004-05-06,21,766,321
12493,2004-05-06,21,372,766
12494,2004-05-06,21,321,766
12495,2004-05-06,21,67,8
12496,2004-05-06,21,297,321
12497,2004-05-06,21,128,629
12498,2004-05-06,21,189,712
12499,2004-05-06,21,799,372
12500,2004-05-06,21,770,454
12501,2004-05-06,21,103,721
12502,2004-05-06,21,103,799
12503,2004-05-06,21,799,103
12504,2004-05-06,21,456,454
12505,2004-05-06,21,103,799
12506,2004-05-06,21,41,687
12507,2004-05-06,21,212,678
12508,2004-05-06,21,766,372
12509,2004-05-06,21,766,321
12510,2004-05-06,21,766,372
12511,2004-05-06,21,799,103
12512,2004-05-06,21,212,765
12513,2004-05-06,21,372,799
12514,2004-05-06,21,372,766
12515,2004-05-06,21,372,766
12516,2004-05-06,21,799,372
12517,2004-05-06,21,454,456
12518,2004-05-06,21,372,799
12519,2004-05-06,21,103,799
12520,2004-05-06,21,799,372
12521,2004-05-06,21,770,454
12522,2004-05-06,21,799,103
12523,2004-05-06,21,509,364
12524,2004-05-06,21,509,316
12525,2004-05-06,21,509,454
12526,2004-05-06,21,725,719
12527,2004-05-06,21,605,617
12528,2004-05-06,21,605,337
12529,2004-05-06,21,770,454
12530,2004-05-06,21,220,644
12531,2004-05-06,21,605,332
12532,2004-05-06,21,212,48
12533,2004-05-06,21,103,799
12534,2004-05-06,21,128,687
12535,2004-05-06,21,770,454
12536,2004-05-06,21,799,103
12537,2004-05-06,21,252,616
12538,2004-05-06,21,396,400
12539,2004-05-06,21,536,372
12540,2004-05-06,22,321,297
12541,2004-05-06,22,321,766
12542,2004-05-06,22,800,766
12543,2004-05-06,22,95,638
12544,2004-05-06,22,801,768
12545,2004-05-06,22,460,542
12546,2004-05-06,22,128,372
12547,2004-05-06,22,321,460
12548,2004-05-06,22,644,220
12549,2004-05-06,22,34,761
12550,2004-05-06,22,619,389
12551,2004-05-06,22,704,617
12552,2004-05-06,22,619,502
12553,2004-05-06,22,404,30
12554,2004-05-06,22,619,784
12555,2004-05-06,22,687,128
12556,2004-05-06,22,9,282
12557,2004-05-06,22,9,282
12558,2004-05-06,22,687,757
12559,2004-05-06,22,679,404
12560,2004-05-06,22,705,788
12561,2004-05-06,22,705,788
12562,2004-05-06,22,34,802
12563,2004-05-06,22,400,721
12564,2004-05-06,22,679,404
12565,2004-05-06,22,400,683
12566,2004-05-06,22,762,562
12567,2004-05-06,22,705,803
12568,2004-05-06,22,802,34
12569,2004-05-06,22,705,803
12570,2004-05-06,22,462,103
12571,2004-05-06,22,752,502
12572,2004-05-06,22,462,299
12573,2004-05-06,22,350,617
12574,2004-05-06,22,586,804
12575,2004-05-06,22,400,474
12576,2004-05-06,22,372,128
12577,2004-05-06,22,350,802
12578,2004-05-06,22,431,299
12579,2004-05-06,22,802,350
12580,2004-05-06,22,350,802
12581,2004-05-06,22,350,802
12582,2004-05-06,22,802,762
12583,2004-05-06,22,400,396
12584,2004-05-06,22,551,400
12585,2004-05-06,22,639,687
12586,2004-05-06,22,34,802
12587,2004-05-06,22,760,212
12588,2004-05-06,22,640,697
12589,2004-05-06,22,211,597
12590,2004-05-06,22,754,570
12591,2004-05-06,22,697,640
12592,2004-05-06,22,697,640
12593,2004-05-06,22,296,63
12594,2004-05-06,22,299,462
12595,2004-05-06,22,325,523
12596,2004-05-06,22,625,437
12597,2004-05-06,22,103,462
12598,2004-05-06,23,625,534
12599,2004-05-06,23,801,321
12600,2004-05-06,23,697,640
12601,2004-05-06,23,683,194
12602,2004-05-06,23,299,321
12603,2004-05-06,23,683,297
12604,2004-05-06,23,67,683
12605,2004-05-06,23,321,299
12606,2004-05-06,23,708,224
12607,2004-05-06,23,48,683
12608,2004-05-06,23,299,321
12609,2004-05-06,23,569,372
12610,2004-05-06,23,483,325
12611,2004-05-06,23,483,583
12612,2004-05-06,23,483,583
12613,2004-05-06,23,483,194
12614,2004-05-06,23,474,400
12615,2004-05-06,23,483,782
12616,2004-05-06,23,474,646
12617,2004-05-06,23,325,483
12618,2004-05-06,23,67,798
12619,2004-05-06,23,646,474
12620,2004-05-06,23,683,48
12621,2004-05-06,23,474,224
12622,2004-05-06,23,48,683
12623,2004-05-06,23,220,644
12624,2004-05-06,23,474,646
12625,2004-05-06,23,67,683
12626,2004-05-06,23,683,48
12627,2004-05-06,23,683,67
12628,2004-05-06,23,429,372
12629,2004-05-06,23,689,626
12630,2004-05-06,23,9,569
12631,2004-05-06,23,48,683
12632,2004-05-06,23,9,683
12633,2004-05-06,23,9,27
12634,2004-05-06,23,9,788
12635,2004-05-06,23,9,753
12636,2004-05-06,23,683,48
12637,2004-05-06,23,48,683
12638,2004-05-06,23,9,783
12639,2004-05-06,23,9,784
12640,2004-05-06,23,626,689
12641,2004-05-06,23,9,798
12642,2004-05-06,23,9,802
12643,2004-05-06,23,248,603
12644,2004-05-06,23,9,569
12645,2004-05-06,23,9,683
12646,2004-05-06,23,683,48
12647,2004-05-06,23,9,683
12648,2004-05-06,23,9,569
12649,2004-05-06,23,317,343
12650,2004-05-06,23,9,683
12651,2004-05-06,23,9,569
12652,2004-05-06,23,48,683
12653,2004-05-06,23,9,569
12654,2004-05-06,23,9,783
12655,2004-05-06,23,9,683
12656,2004-05-06,23,9,569
12657,2004-05-06,23,9,569
12658,2004-05-06,23,683,48
12659,2004-05-06,23,341,638
12660,2004-05-06,23,9,569
12661,2004-05-06,23,483,325
12662,2004-05-07,0,621,774
12663,2004-05-07,0,128,372
12664,2004-05-07,0,74,788
12665,2004-05-07,0,439,212
12666,2004-05-07,0,439,795
12667,2004-05-07,0,1,146
12668,2004-05-07,0,552,769
12669,2004-05-07,0,462,103
12670,2004-05-07,0,27,9
12671,2004-05-07,0,350,617
12672,2004-05-07,0,224,708
12673,2004-05-07,0,103,617
12674,2004-05-07,0,617,236
12675,2004-05-07,0,617,103
12676,2004-05-07,0,708,224
12677,2004-05-07,0,704,617
12678,2004-05-07,0,1,159
12679,2004-05-07,0,708,32
12680,2004-05-07,0,704,504
12681,2004-05-07,0,57,596
12682,2004-05-07,0,708,74
12683,2004-05-07,0,514,101
12684,2004-05-07,0,52,309
12685,2004-05-07,0,57,708
12686,2004-05-07,0,607,728
12687,2004-05-07,0,738,654
12688,2004-05-07,0,708,57
12689,2004-05-07,0,504,771
12690,2004-05-07,0,52,681
12691,2004-05-07,0,224,708
12692,2004-05-07,0,57,708
12693,2004-05-07,0,57,802
12694,2004-05-07,0,795,439
12695,2004-05-07,0,605,341
12696,2004-05-07,0,254,408
12697,2004-05-07,0,687,283
12698,2004-05-07,0,805,41
12699,2004-05-07,0,586,504
12700,2004-05-07,0,57,798
12701,2004-05-07,0,437,625
12702,2004-05-07,0,704,617
12703,2004-05-07,0,57,798
12704,2004-05-07,0,683,617
12705,2004-05-07,0,683,379
12706,2004-05-07,0,704,504
12707,2004-05-07,0,708,57
12708,2004-05-07,0,681,617
12709,2004-05-07,1,57,708
12710,2004-05-07,1,681,52
12711,2004-05-07,1,805,41
12712,2004-05-07,1,681,617
12713,2004-05-07,1,36,644
12714,2004-05-07,1,805,241
12715,2004-05-07,1,805,325
12716,2004-05-07,1,469,806
12717,2004-05-07,1,805,807
12718,2004-05-07,1,806,469
12719,2004-05-07,1,805,780
12720,2004-05-07,1,244,808
12721,2004-05-07,1,809,325
12722,2004-05-07,1,514,799
12723,2004-05-07,1,617,73
12724,2004-05-07,1,514,617
12725,2004-05-07,1,605,617
12726,2004-05-07,1,805,144
12727,2004-05-07,1,617,514
12728,2004-05-07,1,605,617
12729,2004-05-07,1,809,281
12730,2004-05-07,1,73,617
12731,2004-05-07,1,617,400
12732,2004-05-07,1,183,644
12733,2004-05-07,1,617,73
12734,2004-05-07,1,626,795
12735,2004-05-07,1,605,617
12736,2004-05-07,1,605,272
12737,2004-05-07,1,73,617
12738,2004-05-07,1,771,504
12739,2004-05-07,1,189,708
12740,2004-05-07,1,795,626
12741,2004-05-07,1,705,299
12742,2004-05-07,1,626,795
12743,2004-05-07,1,681,617
12744,2004-05-07,1,405,793
12745,2004-05-07,1,681,617
12746,2004-05-07,1,586,244
12747,2004-05-07,1,795,626
12748,2004-05-07,1,625,437
12749,2004-05-07,1,586,183
12750,2004-05-07,1,799,514
12751,2004-05-07,1,586,504
12752,2004-05-07,1,400,474
12753,2004-05-07,1,400,617
12754,2004-05-07,1,810,349
12755,2004-05-07,1,342,598
12756,2004-05-07,1,52,681
12757,2004-05-07,1,562,795
12758,2004-05-07,2,599,41
12759,2004-05-07,2,274,212
12760,2004-05-07,2,342,544
12761,2004-05-07,2,342,544
12762,2004-05-07,2,425,407
12763,2004-05-07,2,342,698
12764,2004-05-07,2,342,698
12765,2004-05-07,2,274,645
12766,2004-05-07,2,400,683
12767,2004-05-07,2,639,401
12768,2004-05-07,2,274,639
12769,2004-05-07,2,274,639
12770,2004-05-07,2,250,297
12771,2004-05-07,2,586,244
12772,2004-05-07,2,586,244
12773,2004-05-07,2,327,589
12774,2004-05-07,2,681,52
12775,2004-05-07,2,327,316
12776,2004-05-07,2,283,687
12777,2004-05-07,2,41,183
12778,2004-05-07,2,805,41
12779,2004-05-07,2,327,798
